"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.998469925E1,6.828799438E-1,8.033793640E-1,1.106558899E1
2.999466425E1,7.324269104E-1,8.071215820E-1,1.087952591E1
3.000462925E1,7.068301392E-1,7.653584290E-1,1.076306808E1
3.001459525E1,6.303392029E-1,7.244934082E-1,1.066771637E1
3.002456025E1,5.379812622E-1,7.453001404E-1,1.052087173E1
3.003452525E1,4.267625427E-1,8.273295593E-1,1.029753616E1
3.004449125E1,3.507206726E-1,9.472302246E-1,9.916728058E0
3.005445625E1,3.571572876E-1,1.102607117E0,9.437424774E0
3.006442125E1,4.019142151E-1,1.259480896E0,9.003626862E0
3.007438725E1,3.983216858E-1,1.334325256E0,8.608598328E0
3.008435225E1,4.041595459E-1,1.449286194E0,8.323291626E0
3.009431825E1,4.466711426E-1,1.547481995E0,8.082292786E0
3.010428325E1,3.974235535E-1,1.660646667E0,7.810907135E0
3.011424825E1,2.164498901E-1,1.772613831E0,7.528743896E0
3.012421425E1,4.640350342E-3,1.879042511E0,7.266189880E0
3.013417925E1,-1.329235840E-1,1.933379517E0,7.067852325E0
3.014414425E1,-1.781295776E-1,1.983525238E0,6.944957886E0
3.015411025E1,-1.929487610E-1,1.980531464E0,6.926097107E0
3.016407525E1,-1.383123779E-1,1.927691345E0,6.988367615E0
3.017404025E1,-8.262817383E-2,1.868115234E0,7.107220459E0
3.018400625E1,-8.846603394E-2,1.914668427E0,7.178172913E0
3.019397125E1,-1.025367737E-1,1.976639557E0,7.232659607E0
3.020393725E1,-1.243913269E-1,1.973795471E0,7.334298248E0
3.021390225E1,-1.145118713E-1,1.953886871E0,7.603139191E0
3.022386725E1,-6.960525513E-2,1.946252747E0,7.857011261E0
3.023383325E1,9.430389404E-3,1.905537415E0,8.103398895E0
3.024379825E1,3.562591553E-2,1.870360565E0,8.401578827E0
3.025376325E1,2.933898926E-2,1.923500061E0,8.669222260E0
3.026372925E1,1.811233521E-2,1.907183990E0,8.989256744E0
3.027369425E1,-1.287322998E-2,1.906136169E0,9.316326599E0
3.028365925E1,-7.529342651E-2,1.979034576E0,9.600884857E0
3.029362525E1,-3.817062378E-2,2.011966095E0,9.817334747E0
3.030359025E1,2.903961182E-2,1.958826599E0,1.007390121E1
3.031355525E1,1.266366577E-1,1.924098816E0,1.037477554E1
3.032352125E1,2.613565063E-1,1.890418854E0,1.061996567E1
3.033348625E1,3.725752258E-1,1.798809357E0,1.088910599E1
3.034345225E1,5.186714172E-1,1.760638733E0,1.112321915E1
3.035341725E1,7.140151978E-1,1.754501495E0,1.122380997E1
3.036338225E1,8.690927124E-1,1.749561768E0,1.126078308E1
3.037334825E1,8.631051636E-1,1.840871887E0,1.118429214E1
3.038331325E1,7.056326294E-1,2.000889130E0,1.113309860E1
3.039327825E1,5.198689270E-1,2.030377808E0,1.093835358E1
3.040324425E1,3.403921509E-1,1.981279907E0,1.075962524E1
3.041320925E1,8.996292114E-2,2.014959869E0,1.068747528E1
3.042317425E1,-1.393601990E-1,1.996847534E0,1.071531738E1
3.043314025E1,-2.058219910E-1,1.854792938E0,1.093550949E1
3.044310525E1,-1.233435059E-1,1.640738068E0,1.128233826E1
3.045307025E1,4.490661621E-4,1.440753937E0,1.175759995E1
3.046303625E1,1.308279419E-1,1.285676422E0,1.205398361E1
3.047300125E1,1.553768921E-1,1.188977509E0,1.214933533E1
3.048296725E1,7.319778442E-2,1.158740387E0,1.208616669E1
3.049293225E1,-1.122665405E-1,1.207987976E0,1.174891800E1
3.050289725E1,-3.201841736E-1,1.233285370E0,1.131856293E1
3.051286325E1,-5.298980713E-1,1.294208679E0,1.094119766E1
3.052282825E1,-6.848258972E-1,1.359772339E0,1.067460205E1
3.053279325E1,-7.890092468E-1,1.367107086E0,1.046443909E1
3.054275925E1,-7.662565613E-1,1.344653778E0,1.029274612E1
3.055272425E1,-6.373745728E-1,1.334624634E0,1.007779312E1
3.056268925E1,-4.754113770E-1,1.286424866E0,9.932744751E0
3.057265525E1,-3.014730835E-1,1.201102295E0,9.795629883E0
3.058262025E1,-1.859133911E-1,1.139430542E0,9.657467194E0
3.059258525E1,-1.339714050E-1,1.105900269E0,9.510472870E0
3.060255125E1,-7.469467163E-2,1.048419800E0,9.284592590E0
3.061251625E1,-6.840774536E-2,9.758207703E-1,9.138795776E0
3.062248225E1,-1.218466187E-1,9.789642334E-1,8.978179779E0
3.063244725E1,-1.681004333E-1,9.310638428E-1,8.753646698E0
3.064241225E1,-2.507286072E-1,9.129515076E-1,8.517587585E0
3.065237825E1,-3.873944092E-1,1.007255402E0,8.212372284E0
3.066234013E1,-4.828958130E-1,1.115779724E0,7.845485229E0
3.067230513E1,-5.749543762E-1,1.217418365E0,7.506739655E0
3.068227113E1,-6.295907593E-1,1.372495880E0,7.242089996E0
3.069223613E1,-6.111790466E-1,1.464404755E0,7.077432404E0
3.070220112E1,-4.932243347E-1,1.487007751E0,7.143894196E0
3.071216712E1,-3.020718384E-1,1.522633667E0,7.250173187E0
3.072213213E1,-1.365161133E-1,1.548829193E0,7.375163269E0
3.073209713E1,-9.849517822E-2,1.606908417E0,7.458240509E0
3.074206313E1,-6.900650024E-2,1.668131104E0,7.605384521E0
3.075202813E1,1.871109009E-2,1.772763519E0,7.868836670E0
3.076199413E1,1.722917175E-1,1.867366791E0,8.234675903E0
3.077195913E1,3.058140564E-1,1.883982239E0,8.773854675E0
3.078192413E1,3.626957703E-1,1.933379517E0,9.234895935E0
3.079189013E1,3.227288818E-1,1.990560608E0,9.427245941E0
3.080185512E1,2.650987244E-1,2.052831116E0,9.215137024E0
3.081182012E1,1.597178650E-1,2.197580109E0,8.855435028E0
3.082178612E1,6.167175293E-2,2.365530853E0,8.606652374E0
3.083175113E1,9.175918579E-2,2.445464630E0,8.487649841E0
3.084171613E1,1.414558411E-1,2.415227509E0,8.606951752E0
3.085168213E1,1.215472412E-1,2.423011322E0,8.896449738E0
3.086164713E1,1.996847534E-1,2.364483032E0,9.228459320E0
3.087161213E1,3.007246399E-1,2.218386841E0,9.683962097E0
3.088157813E1,4.061054993E-1,2.133064270E0,1.018137772E1
3.089154313E1,4.879852295E-1,2.054477692E0,1.056862244E1
3.090150913E1,5.773493958E-1,2.042053528E0,1.085871918E1
3.091147412E1,6.203100586E-1,2.119143219E0,1.104538101E1
3.092143912E1,6.676116943E-1,2.227368164E0,1.104523132E1
3.093140513E1,6.759942627E-1,2.390079803E0,1.086485641E1
3.094137013E1,6.536906433E-1,2.540666656E0,1.061607376E1
3.095133513E1,6.979985046E-1,2.634072418E0,1.045336212E1
3.096130113E1,7.533833313E-1,2.651136932E0,1.044438080E1
3.097126613E1,7.586224365E-1,2.678679657E0,1.055844360E1
3.098123113E1,6.926097107E-1,2.646197205E0,1.085258194E1
3.099119713E1,7.092251587E-1,2.419119415E0,1.123084534E1
3.100116213E1,8.909472656E-1,2.116448822E0,1.162856827E1
3.101112713E1,1.050665131E0,1.859582977E0,1.193363388E1
3.102109312E1,1.133892059E0,1.686692505E0,1.202120178E1
3.103105812E1,1.118773499E0,1.564845886E0,1.203766754E1
3.104102413E1,1.042581940E0,1.426234131E0,1.187241119E1
3.105098913E1,9.445358276E-1,1.337468719E0,1.163440613E1
3.106095413E1,7.640112305E-1,1.297801208E0,1.143412262E1
3.107092013E1,6.104306030E-1,1.296603699E0,1.112770981E1
3.108088513E1,5.674699402E-1,1.281634827E0,1.081036972E1
3.109085013E1,5.803431702E-1,1.242266693E0,1.054347473E1
3.110081613E1,6.360273743E-1,1.211430817E0,1.037492523E1
3.111078113E1,7.268884277E-1,1.181044006E0,1.031983978E1
3.112074613E1,8.619076538E-1,1.075214081E0,1.032807266E1
3.113071212E1,9.553134155E-1,9.867480469E-1,1.027403503E1
3.114067712E1,9.532177734E-1,9.557624817E-1,1.018347336E1
3.115064213E1,9.523196411E-1,9.657916260E-1,9.987680511E0
3.116060813E1,9.668394470E-1,1.033750305E0,9.687854004E0
3.117057313E1,9.321116638E-1,1.135388947E0,9.363628235E0
3.118053813E1,7.993377686E-1,1.261127472E0,8.937913513E0
3.119050413E1,6.617738342E-1,1.405427399E0,8.539442139E0
3.120046913E1,5.155279541E-1,1.547332306E0,8.189619598E0
3.121043513E1,3.980223083E-1,1.675765228E0,7.802225189E0
3.122040013E1,3.403921509E-1,1.784439240E0,7.501500549E0
3.123036512E1,3.215313721E-1,1.805096283E0,7.363936615E0
3.124033112E1,2.579136658E-1,1.861528931E0,7.316784668E0
3.125029612E1,2.005828857E-1,1.934427338E0,7.313790894E0
3.126026113E1,1.905537415E-1,1.994602203E0,7.210805054E0
3.127022713E1,1.713935852E-1,2.111060028E0,6.981032867E0
3.128019213E1,1.363664246E-1,2.255809021E0,6.830895081E0
3.129015713E1,2.182461548E-1,2.369871826E0,6.746620331E0
3.130012313E1,3.293151855E-1,2.433040466E0,6.622079315E0
3.131008813E1,3.779640198E-1,2.518512726E0,6.712191925E0
3.132005313E1,3.724255371E-1,2.585573273E0,6.887776794E0
3.133001913E1,3.444337463E-1,2.556084595E0,7.094945984E0
3.133998412E1,3.359014893E-1,2.547402649E0,7.367978210E0
3.134994912E1,2.884501648E-1,2.541415100E0,7.616611176E0
3.135991513E1,2.303709412E-1,2.490670624E0,7.911947021E0
3.136988013E1,2.125579834E-1,2.465073853E0,8.246501312E0
3.137984613E1,2.336640930E-1,2.400108948E0,8.561147003E0
3.138981113E1,2.170486450E-1,2.348765717E0,8.895551605E0
3.139977613E1,2.059716797E-1,2.302960968E0,9.245673523E0
3.140974213E1,2.471360779E-1,2.250120850E0,9.512269135E0
3.141970713E1,2.996768188E-1,2.281555481E0,9.756112061E0
3.142967213E1,4.173321533E-1,2.292782135E0,9.905202026E0
3.143963813E1,4.266128540E-1,2.349663849E0,1.003677841E1
3.144960312E1,3.471281433E-1,2.468067627E0,1.018601807E1
3.145956812E1,2.989283752E-1,2.493065643E0,1.039393570E1
3.146953413E1,2.636018372E-1,2.521356812E0,1.067100952E1
3.147949913E1,2.109114075E-1,2.535726929E0,1.092607910E1
3.148946413E1,9.595046997E-2,2.544708252E0,1.115121094E1
3.149943013E1,-2.844085693E-2,2.558928680E0,1.130209717E1
3.150939513E1,-1.300794983E-1,2.513572998E0,1.128233826E1
3.151936113E1,-3.070115662E-1,2.502645721E0,1.124656265E1
3.152932613E1,-3.918850708E-1,2.425406342E0,1.138457565E1
3.153929113E1,-2.860551453E-1,2.270628204E0,1.169173691E1
3.154925713E1,-6.137237549E-3,2.004781036E0,1.204170914E1
3.155922212E1,3.531156921E-1,1.640588379E0,1.246862137E1
3.156918712E1,5.545967102E-1,1.348994751E0,1.282009048E1
3.157915313E1,6.185137939E-1,1.080153809E0,1.306947189E1
3.158911813E1,4.567002869E-1,9.568103027E-1,1.302441559E1
3.159908313E1,4.819976807E-2,1.041534119E0,1.275407776E1
3.160904913E1,-3.502716064E-1,1.207389221E0,1.224528580E1
3.161901413E1,-5.438191223E-1,1.325044556E0,1.167437302E1
3.162897913E1,-5.264552307E-1,1.376238098E0,1.113399673E1
3.163894513E1,-4.082011414E-1,1.376836853E0,1.080004120E1
3.164891013E1,-2.204914856E-1,1.376836853E0,1.049482590E1
3.165887463E1,8.487350464E-2,1.278191986E0,1.027882507E1
3.166884063E1,3.576063538E-1,1.137783966E0,1.016700760E1
3.167880563E1,4.098477173E-1,1.054407349E0,1.008647507E1
3.168877163E1,3.092568970E-1,1.023272095E0,9.964329071E0
3.169873663E1,1.833686829E-1,1.103954315E0,9.749226379E0
3.170870163E1,1.673519897E-1,1.120869141E0,9.526040497E0
3.171866762E1,1.890568542E-1,1.141077118E0,9.197174377E0
3.172863262E1,1.802252197E-1,1.228645020E0,8.951684875E0
3.173859763E1,2.811154175E-1,1.319206696E0,8.757089539E0
3.174856363E1,4.079017639E-1,1.325044556E0,8.603059845E0
3.175852863E1,5.548960876E-1,1.312919769E0,8.488697662E0
3.176849363E1,5.993536377E-1,1.307530975E0,8.285869446E0
3.177845963E1,4.972659302E-1,1.321152649E0,8.026758270E0
3.178842463E1,3.362008667E-1,1.347198486E0,7.802524567E0
3.179838963E1,2.246827698E-1,1.379980316E0,7.661517792E0
3.180835563E1,2.082170105E-1,1.444496155E0,7.582033081E0
3.181832062E1,2.185455322E-1,1.508263550E0,7.518864441E0
3.182828662E1,2.164498901E-1,1.618883514E0,7.460934906E0
3.183825163E1,1.954934692E-1,1.785187683E0,7.472460938E0
3.184821663E1,1.582209778E-1,1.925595703E0,7.525301056E0
3.185818263E1,2.140548706E-1,1.960622864E0,7.580536194E0
3.186814763E1,2.628533936E-1,2.005529480E0,7.665260010E0
3.187811263E1,3.073109436E-1,2.054028625E0,7.816146240E0
3.188807863E1,3.486250305E-1,2.050136719E0,7.974816284E0
3.189804363E1,3.908372498E-1,2.020797729E0,8.132139130E0
3.190800863E1,3.778143311E-1,1.982926483E0,8.326584778E0
3.191797463E1,3.086581421E-1,1.936822357E0,8.514893188E0
3.192793962E1,2.158511353E-1,1.923949127E0,8.773555298E0
3.193790462E1,1.098715210E-1,1.943857727E0,9.027127991E0
3.194787063E1,2.993774414E-2,1.956880646E0,9.230704651E0
3.195783563E1,-3.353027344E-2,1.989063721E0,9.391919403E0
3.196780063E1,-5.269042969E-2,2.026336212E0,9.541608124E0
3.197776663E1,-5.089416504E-3,1.977537689E0,9.681567078E0
3.198773163E1,5.568420410E-2,1.945204926E0,9.841135254E0
3.199769763E1,1.791773987E-1,1.957180023E0,9.973609772E0
3.200766263E1,3.486250305E-1,1.969005432E0,1.018018021E1
3.201762763E1,4.872367859E-1,1.996248779E0,1.031729507E1
3.202759363E1,6.191125488E-1,2.017354889E0,1.053628967E1
3.203755862E1,7.238946533E-1,2.044149170E0,1.080408279E1
3.204752362E1,7.330256653E-1,2.121987305E0,1.092488159E1
3.205748963E1,7.831713867E-1,2.149080963E0,1.104987167E1
3.206745463E1,8.768765259E-1,2.168839874E0,1.109926895E1
3.207741963E1,8.933422852E-1,2.208058319E0,1.106274490E1
3.208738563E1,9.363029480E-1,2.174677734E0,1.109432922E1
3.209735063E1,1.072369995E0,2.005230103E0,1.125494522E1
3.210731563E1,1.305435333E0,1.710043945E0,1.144175674E1
3.211728163E1,1.433119812E0,1.444496155E0,1.180789536E1
3.212724663E1,1.462608490E0,1.227896576E0,1.213586334E1
3.213721162E1,1.441502380E0,9.449848938E-1,1.237701187E1
3.214717762E1,1.328337708E0,7.679031372E-1,1.246907043E1
3.215714262E1,1.027313690E0,7.225474548E-1,1.237895782E1
3.216710763E1,6.450086975E-1,7.963439941E-1,1.215652039E1
3.217707363E1,3.890409851E-1,9.485774231E-1,1.165102158E1
3.218703863E1,3.189866638E-1,1.115480347E0,1.105091949E1
3.219700463E1,3.447331238E-1,1.340911560E0,1.053808594E1
3.220696963E1,4.592449951E-1,1.510508881E0,9.938881989E0
3.221693463E1,5.682183838E-1,1.577569427E0,9.496851196E0
3.222690063E1,6.081852722E-1,1.616638184E0,9.356592865E0
3.223686563E1,6.170169067E-1,1.616638184E0,9.408385162E0
3.224683062E1,5.833369446E-1,1.510359192E0,9.643396454E0
3.225679662E1,5.460644531E-1,1.462309113E0,9.843679962E0
3.226676163E1,6.141728210E-1,1.455573120E0,9.928403778E0
3.227672663E1,6.941065979E-1,1.435664520E0,9.899364166E0
3.228669263E1,7.294331360E-1,1.544188843E0,9.682165833E0
3.229665763E1,7.827223206E-1,1.648372192E0,9.246421967E0
3.230662263E1,7.521858215E-1,1.811532898E0,8.635392609E0
3.231658863E1,6.628216553E-1,1.994153137E0,8.058791656E0
3.232655363E1,5.899232483E-1,2.070045319E0,7.601941681E0
3.233651963E1,5.126838684E-1,2.145787811E0,7.364535370E0
3.234648463E1,4.602928162E-1,2.153421936E0,7.295229492E0
3.235644962E1,4.300556946E-1,2.115401001E0,7.244934082E0
3.236641562E1,3.426374817E-1,2.090852051E0,7.369026031E0
3.237638063E1,2.272274780E-1,2.100581818E0,7.454049225E0
3.238634563E1,1.492396545E-1,2.024390259E0,7.451055450E0
3.239631163E1,9.984237671E-2,2.006577301E0,7.473359070E0
3.240627663E1,8.756790161E-2,2.071841583E0,7.404053192E0
3.241624163E1,1.505868530E-1,2.069745941E0,7.387587433E0
3.242620763E1,4.228706360E-1,1.994153137E0,7.380701752E0
3.243617263E1,6.442602539E-1,2.043999481E0,7.401358795E0
3.244613763E1,6.366261292E-1,2.136207733E0,7.505242767E0
3.245610363E1,5.459147644E-1,2.125130768E0,7.656578064E0
3.246606862E1,3.263214111E-1,2.111509094E0,7.938142548E0
3.247603362E1,9.849517822E-2,2.108665009E0,8.318202209E0
3.248599963E1,-5.179229736E-2,2.063758392E0,8.697663116E0
3.249596463E1,-1.025367737E-1,2.010768585E0,8.955277405E0
3.250592963E1,-5.553451538E-2,2.004781036E0,9.179511108E0
3.251589563E1,2.185455322E-2,2.034419403E0,9.411828003E0
3.252586063E1,1.053808594E-1,2.051932983E0,9.657467194E0
3.253582663E1,1.776805115E-1,2.021695862E0,9.887538757E0
3.254579163E1,2.299218750E-1,2.073637848E0,1.012090347E1
3.255575663E1,1.902543640E-1,2.130669250E0,1.041040146E1
3.256572263E1,1.381626892E-1,2.048639832E0,1.066651886E1
3.257568762E1,-2.799179077E-2,2.067201233E0,1.077489349E1
3.258565262E1,-3.588038635E-1,2.216141510E0,1.071187454E1
3.259561863E1,-6.638694763E-1,2.329006805E0,1.053628967E1
3.260558363E1,-8.219407654E-1,2.334245911E0,1.047536636E1
3.261554863E1,-8.325686646E-1,2.227218475E0,1.059406952E1
3.262551463E1,-7.439529419E-1,2.030976563E0,1.098176331E1
3.263547963E1,-4.767585754E-1,1.686842194E0,1.161764099E1
3.264544463E1,-6.616241455E-2,1.206042023E0,1.229124023E1
3.265541063E1,5.388793945E-2,8.888516235E-1,1.279194901E1
3.266537588E1,4.490661621E-3,7.123686218E-1,1.326676163E1
3.267534088E1,-9.385482788E-2,5.295986938E-1,1.326092377E1
3.268530688E1,-3.794609070E-1,4.984634399E-1,1.290885590E1
3.269527188E1,-6.456074524E-1,6.459068298E-1,1.226040436E1
3.270523787E1,-8.240364075E-1,7.535330200E-1,1.162347885E1
3.271520287E1,-8.928932190E-1,8.408015442E-1,1.101200043E1
3.272516788E1,-9.262738037E-1,8.791218567E-1,1.053120026E1
3.273513388E1,-1.047521667E0,9.430389404E-1,1.019065842E1
3.274509888E1,-1.138981476E0,9.788145447E-1,9.959838409E0
3.275506388E1,-1.170416107E0,9.268725586E-1,9.876162415E0
3.276502988E1,-1.145567780E0,8.557704163E-1,9.894873505E0
3.277499488E1,-1.080902252E0,7.641609192E-1,9.984537048E0
3.278495988E1,-1.004111938E0,6.445596313E-1,1.001761826E1
3.279492588E1,-8.861572266E-1,5.846841431E-1,9.967921600E0
3.280489088E1,-7.167095947E-1,5.533992004E-1,9.823621674E0
3.281485587E1,-6.050418091E-1,6.041436768E-1,9.585466919E0
3.282482187E1,-5.393284607E-1,6.959028625E-1,9.347761230E0
3.283478688E1,-5.104385376E-1,7.695497131E-1,9.172326050E0
3.284475188E1,-4.900808716E-1,7.900570679E-1,9.092691650E0
3.285471788E1,-4.869374084E-1,8.470884705E-1,9.003327484E0
3.286468288E1,-5.472619629E-1,9.270222473E-1,8.895252228E0
3.287464788E1,-6.158193970E-1,1.027014313E0,8.748257904E0
3.288461388E1,-6.267466736E-1,1.078357544E0,8.576864319E0
3.289457888E1,-5.300477600E-1,1.129401398E0,8.461304626E0
3.290454488E1,-3.547622681E-1,1.209784241E0,8.359815674E0
3.291450988E1,-2.010319519E-1,1.329385529E0,8.271948395E0
3.292447487E1,-4.894821167E-2,1.412911835E0,8.175698547E0
3.293444087E1,5.703140259E-2,1.487307129E0,8.040529633E0
3.294440588E1,7.634124756E-2,1.630559235E0,7.955207062E0
3.295437088E1,1.639091492E-1,1.739532623E0,7.897427216E0
3.296433688E1,2.627037048E-1,1.843416595E0,7.907905426E0
3.297430188E1,3.591032410E-1,1.917063446E0,8.145910492E0
3.298426688E1,4.514611816E-1,1.906734924E0,8.425978088E0
3.299423288E1,4.870870972E-1,1.861379242E0,8.680448914E0
3.300419788E1,4.622387695E-1,1.820214844E0,8.916657715E0
3.301416288E1,3.869453430E-1,1.844015350E0,8.997789001E0
3.302412887E1,2.817141724E-1,1.873354340E0,8.994196472E0
3.303409387E1,1.642085266E-1,1.883084106E0,9.059161377E0
3.304405888E1,7.259902954E-2,1.874402161E0,9.251511383E0
3.305402488E1,-1.811233521E-2,1.859582977E0,9.546697540E0
3.306398988E1,4.221221924E-2,1.762434998E0,9.848619690E0
3.307395488E1,1.116677856E-1,1.650018768E0,1.015608032E1
3.308392088E1,1.670526123E-1,1.594484253E0,1.037702087E1
3.309388588E1,1.916015625E-1,1.548230438E0,1.053868469E1
3.310385188E1,2.133064270E-1,1.485810242E0,1.070109695E1
3.311381688E1,2.071691895E-1,1.442400513E0,1.097802109E1
3.312378188E1,1.327738953E-1,1.429078217E0,1.127709915E1
3.313374787E1,7.649093628E-2,1.440604248E0,1.142439285E1
3.314371287E1,-3.338058472E-2,1.525477753E0,1.146900009E1
3.315367788E1,-2.207908630E-1,1.684147797E0,1.140418488E1
3.316364388E1,-2.171983337E-1,1.713786163E0,1.137679184E1
3.317360888E1,-2.499801636E-2,1.643582153E0,1.146181503E1
3.318357388E1,1.547781372E-1,1.617386627E0,1.148950745E1
3.319353988E1,1.640588379E-1,1.518891449E0,1.158949951E1
3.320350488E1,1.935475159E-1,1.326092377E0,1.179996185E1
3.321346988E1,3.129991150E-1,1.149160309E0,1.189561295E1
3.322343588E1,4.475692749E-1,9.449848938E-1,1.195009964E1
3.323340088E1,4.185296631E-1,8.256829834E-1,1.197494797E1
3.324336587E1,2.613565063E-1,8.044271851E-1,1.191192902E1
3.325333187E1,3.308120728E-2,8.280780029E-1,1.181792450E1
3.326329688E1,-1.827699280E-1,7.586224365E-1,1.164907562E1
3.327326188E1,-2.685415649E-1,6.438111877E-1,1.143636795E1
3.328322788E1,-3.272195435E-1,6.325845337E-1,1.115031281E1
3.329319288E1,-3.677851868E-1,6.674620056E-1,1.084629501E1
3.330315888E1,-2.897973633E-1,6.782395935E-1,1.057940002E1
3.331312388E1,-1.457968140E-1,6.018983459E-1,1.033810181E1
3.332308888E1,2.544708252E-2,5.278024292E-1,1.022388931E1
3.333305488E1,2.353106689E-1,4.414320374E-1,1.020068756E1
3.334301987E1,3.103047180E-1,2.821632385E-1,1.018482056E1
3.335298487E1,2.814147949E-1,2.686912537E-1,1.009964767E1
3.336295087E1,1.814227295E-1,3.255729675E-1,9.936936035E0
3.337291588E1,9.819580078E-2,4.056564331E-1,9.697284393E0
3.338288088E1,1.070274353E-1,5.767506409E-1,9.342522125E0
3.339284688E1,1.839674377E-1,7.137158203E-1,8.923693085E0
3.340281188E1,2.549198914E-1,8.726852417E-1,8.540639648E0
3.341277688E1,2.963836670E-1,1.057700500E0,8.164621582E0
3.342274288E1,3.520678711E-1,1.147214355E0,7.799231415E0
3.343270788E1,4.225712585E-1,1.227297821E0,7.575746155E0
3.344267288E1,4.421804810E-1,1.279838562E0,7.494764557E0
3.345263887E1,4.700225830E-1,1.254690857E0,7.511679382E0
3.346260387E1,4.567002869E-1,1.211580505E0,7.667355652E0
3.347256888E1,3.040177917E-1,1.249451752E0,7.849826202E0
3.348253488E1,1.416055298E-1,1.260528717E0,7.854167175E0
3.349249988E1,6.990463257E-2,1.264270935E0,7.774682465E0
3.350246488E1,9.355545044E-2,1.351090393E0,7.611821136E0
3.351243088E1,1.989363098E-1,1.490151215E0,7.483238525E0
3.352239588E1,3.514691162E-1,1.606609039E0,7.447013855E0
3.353236188E1,5.511538696E-1,1.664239197E0,7.552544403E0
3.354232688E1,7.406597900E-1,1.771715698E0,7.747289429E0
3.355229188E1,7.307803345E-1,1.893712006E0,7.909252625E0
3.356225787E1,5.761518860E-1,1.960622864E0,8.118667145E0
3.357222287E1,4.396357727E-1,1.988315277E0,8.395441589E0
3.358218788E1,3.547622681E-1,2.004182281E0,8.645272064E0
3.359215388E1,3.839515686E-1,2.025587769E0,9.012907562E0
3.360211888E1,4.242178345E-1,2.039209442E0,9.317075043E0
3.361208388E1,4.546046448E-1,2.034718781E0,9.633816376E0
3.362204988E1,5.164260864E-1,2.030976563E0,9.997260590E0
3.363201488E1,5.936654663E-1,2.044897614E0,1.025203079E1
3.364197988E1,6.110293579E-1,2.081721039E0,1.050410660E1
